x,y,z,t,layer,id
-199.3428736284183,-168.4135228049744,-60.07473852964982,3,1,3096
-198.71086456881935,-168.37932364553023,-57.59599547420705,4,1,3096
-197.76079606634713,-163.23418616428745,-71.64143085714267,1,1,3097
-196.80199347651202,-163.34710267556244,-72.33136139813848,2,1,3097
-197.12730492815191,-163.7571458670455,-72.30994801524193,3,1,3097
-196.4137345138396,-164.4936825816123,-73.10537141371223,4,1,3097
-199.2530934400427,-171.47238269908078,14.963221054244741,1,1,3098
-195.78415940490328,-171.05814266329574,12.80624102799429,2,1,3098
-200.79777863267367,-172.20426864648078,15.307848064627336,3,1,3098
-200.4537294503781,-173.82290199834028,14.155884708276261,4,1,3098
-232.6916659883775,-123.01008920967732,-34.3896679238757,1,1,3099
-232.27061991238708,-122.4160133746156,-35.03878677489396,2,1,3099
-233.24044590956188,-123.95839317881061,-35.59699154742909,3,1,3099
-233.55340967413218,-124.22438235297348,-36.801708730124886,4,1,3099
-94.21646775424819,-234.7776671362796,1.4876642780800893,1,1,3100
-92.96042091390461,-234.1097650120542,-0.09767410518363562,2,1,3100
-91.07361964763112,-235.20301101382336,-1.3712283833747279,3,1,3100
-92.74394679688804,-233.0973234350312,-2.8529895723304435,4,1,3100
-106.36384398317514,-219.06849493285455,29.99175250145668,1,1,3101
-105.56655029409355,-220.6532507334239,25.62908919840659,2,1,3101
-106.54632347777932,-221.80428364731873,23.08852249500903,3,1,3101
-106.5227320484579,-223.6984981025997,23.8512224834776,4,1,3101
-65.79612425496194,-210.2692550326803,-57.712503051351646,1,1,3102
-66.31349209438187,-203.6231989351064,-57.239931559393256,2,1,3102
-66.57490257424483,-205.71055674057556,-55.67715249583745,3,1,3102
-64.33878522925598,-203.40704184197716,-59.46558876484123,4,1,3102
-55.63917469895273,-244.74489470225527,-31.862584398862374,1,1,3103
-55.6339950846136,-245.3185689049156,-33.16361596295946,2,1,3103
-54.76953299698173,-245.69402933593614,-33.369980361963535,3,1,3103
-54.34425284400274,-245.88647842613514,-35.02208017088888,4,1,3103
-204.06241004918465,-54.04021781285789,-113.16572300328662,1,1,3104
-203.44841001589793,-54.79946606527429,-114.08865508374272,2,1,3104
-197.4869488293348,-57.92121385414087,-114.96882374485035,3,1,3104
-199.65821131009565,-57.236095504570486,-118.43787203401058,4,1,3104
-57.77916674098377,-184.09469185290783,-139.65397899343589,1,1,3105
-54.458517350512,-182.62783921656307,-139.55794734033384,2,1,3105
-55.72717078423206,-184.05319944666869,-139.6082962450799,3,1,3105
-55.341331652568414,-182.18505507551697,-140.0473767495933,4,1,3105
-125.5636635651822,-227.98523955463116,-33.496485904238554,1,1,3106
-125.00701357653998,-227.86517450617788,-35.261174203140925,2,1,3106
-125.50203622460072,-228.76933210061145,-34.4152455950325,3,1,3106
-124.36465545929236,-229.0362410058115,-34.63269415230464,4,1,3106
-119.30535479946127,-114.01546883487418,192.9724546587643,1,1,3107
-121.61617377123373,-113.97625912862523,194.7104283781982,2,1,3107
-125.90180876514614,-116.26811494744246,198.957942740263,3,1,3107
-126.4367457483549,-116.18658971201764,199.4349257761961,4,1,3107
-161.1499395542329,-143.77281609263605,144.47008527456097,1,1,3108
-160.81743632909632,-145.1243357082796,146.08043173767288,2,1,3108
-161.89962226353458,-143.3205856650258,143.47307682702922,3,1,3108
-165.05532727623645,-145.91375643864583,142.61318133639895,4,1,3108
-161.38929147603653,-189.51821742921084,51.91940599443233,1,1,3109
-159.6586355337746,-188.95430664601494,48.07324474960536,2,1,3109
-160.51011927606652,-189.57398563166538,52.32690887700577,3,1,3109
-157.5395578151628,-187.26448865554852,53.47406396622311,4,1,3109
-104.41696857576034,-176.13315455407061,-146.14474434887234,1,1,3110
-103.17737281188516,-176.595933154428,-147.39485072122417,2,1,3110
-102.52048489634606,-177.2824673134835,-148.0693005705537,3,1,3110
-101.30051875849408,-177.4054248285413,-148.07972337213846,4,1,3110
-125.58370563548397,-190.55441090905282,-129.88601854767847,1,1,3111
-124.31679361387066,-189.88669837649326,-130.41760047336243,2,1,3111
-124.91040094268772,-190.6514464501857,-131.23590871626016,3,1,3111
-122.80358953836559,-190.7568217118626,-134.38716983710077,4,1,3111
-92.99329163996568,-184.58934989153437,-118.24522566626332,1,1,3112
-88.07509762542517,-183.72562407380659,-125.6020274484913,2,1,3112
-86.03059436480798,-185.62267229000798,-127.37073230080505,3,1,3112
-82.58392354736901,-185.02599772557022,-129.70364276652623,4,1,3112
-115.88081617723927,-170.80448631299208,75.53282060749976,1,1,3113
-115.12404178238243,-172.88300634518737,72.28052392424802,2,1,3113
-115.31740218193697,-173.93414606625385,66.65308663027142,3,1,3113
-116.75628201433807,-172.05639988901981,63.5473997604498,4,1,3113
-141.27916227152105,-137.48962957074076,160.23887940448523,1,1,3114
-142.85677589021995,-136.30854657527615,163.23834165006602,2,1,3114
-146.1183579863106,-138.30772714638462,170.02752866254076,3,1,3114
-145.38473265580276,-140.66999762549045,169.94704675620417,4,1,3114
-164.8189016239172,-87.56064925933788,173.26038105693647,1,1,3115
-160.55743919341552,-84.017585513666,170.20013020474602,2,1,3115
-164.01515454678722,-85.92747065768015,172.2589784268074,3,1,3115
-158.05963224936642,-88.46979781531113,170.05265958893935,4,1,3115
-163.4879044165025,-90.48521821292061,182.51906367756862,1,1,3116
-163.49099585807411,-93.05994811208046,183.01664294940602,2,1,3116
-165.27888126622216,-98.00573736925925,178.42059161026407,3,1,3116
-162.8163798755961,-103.22521703081551,172.3725838969895,4,1,3116
-175.61484012926707,-89.36262843865477,188.8449705230088,1,1,3117
-174.8288605728142,-91.47357505026892,189.44323257525033,2,1,3117
-175.59434152733704,-92.06111168687416,190.30485301338405,3,1,3117
-175.23885115691823,-92.55496875882349,189.06449469470164,4,1,3117
-172.50822698537405,-87.20695556625319,181.727682117908,1,1,3118
-173.8625404499427,-80.83527014012961,184.45987586926998,2,1,3118
-172.79277948207115,-84.9463586276976,183.04879671443882,3,1,3118
-172.62926485115366,-81.9916379680272,184.2504723726738,4,1,3118
-204.2904146506976,-153.40901773098494,-63.88783452962208,1,1,3119
-203.58026107192666,-153.33195706846945,-65.20008414692477,2,1,3119
-204.84356143003572,-154.1311735776182,-65.16852679252206,3,1,3119
-203.4492879296177,-154.6612539862082,-67.7277259540327,4,1,3119
-55.86525387083439,-236.77624256542381,-40.03223331238453,1,1,3120
-58.3018840008249,-236.42318198812106,-39.8506781976989,2,1,3120
-54.42829191634923,-235.5806243791381,-39.108891592737365,3,1,3120
-59.17349660649098,-238.25290796700662,-41.93554149051667,4,1,3120
-180.6146168319602,-82.87387813025111,-79.05769415459073,1,1,3121
-176.72733607079178,-84.45960158190462,-81.80157818980123,2,1,3121
-179.81908944619767,-84.37062119062594,-90.74435713841329,3,1,3121
-176.34035976949986,-84.95922651381744,-94.65706816671333,4,1,3121
-72.7686564652352,-223.70590875289406,10.439899557652243,1,1,3122
-70.89155881987352,-224.29585074513741,9.312691162766722,2,1,3122
-72.54392759171859,-223.65366475553108,9.796934783821612,3,1,3122
-72.74751057876571,-223.45645620283747,9.19343695489237,4,1,3122
-110.99781322617507,-238.68339037922084,-18.022595634626995,1,1,3123
-110.0612779628671,-238.39255711792381,-19.856577768566662,2,1,3123
-110.15672282351804,-239.33555089336758,-20.290632403650612,3,1,3123
-110.56673040395451,-239.54660549679699,-20.3699692147651,4,1,3123
-96.97041358162016,-229.79920170317467,-40.463213181173145,1,1,3124
-94.85871140544864,-229.19476145044803,-44.44187397212349,2,1,3124
-100.9744304629247,-225.44234136105976,-40.208127535719356,3,1,3124
-100.24019361365708,-226.23084963727223,-40.04156660206859,4,1,3124
-112.2940026438292,-223.38025194448434,-69.18634533381201,1,1,3125
-112.35703875805387,-221.75351454805985,-70.97945580315637,2,1,3125
-113.39551991657767,-224.1479525269629,-71.09469269228077,3,1,3125
-112.43417932309275,-224.18900675331022,-73.10186567581097,4,1,3125
-58.10614822394276,-207.98417304859865,-106.47305750531964,1,1,3126
-55.670351262535796,-206.45960446553562,-112.50867318782589,2,1,3126
-53.11340168823583,-205.76970291825396,-116.01559275265586,3,1,3126
-51.114846276845455,-205.85266935047105,-123.81354692601845,4,1,3126
-187.24741042178962,-128.10054147320034,138.72737872015475,1,1,3127
-182.19998331537323,-127.98817875598078,139.66032182538618,2,1,3127
-184.35299742200567,-132.4841208405506,144.0605741469061,3,1,3127
-182.28603583760116,-129.9037977374915,147.52708140260367,4,1,3127
-183.8828627044069,-149.53106681858995,84.45900725870345,1,1,3128
-183.22995567636164,-148.3533386147782,81.33181851130115,2,1,3128
-185.39670522639506,-147.5009270228873,82.6556082068359,3,1,3128
-180.90959973405205,-148.9989433539755,90.56529134524922,4,1,3128
-107.18468479155308,-115.11169020357218,187.03009761208614,1,1,3129
-104.7386281473503,-114.10552343891618,182.72336228795677,2,1,3129
-111.90116535545765,-116.31515467399825,192.34625177812097,3,1,3129
-113.21248337675286,-115.53045206244634,190.74494343376034,4,1,3129
-146.8622308242608,-100.70428200226839,201.48660845472617,1,1,3130
-144.9474410293579,-97.66470688385851,202.64030489023983,2,1,3130
-146.86724356584838,-98.37328468068608,204.1996965823929,3,1,3130
-143.92175055176443,-97.03234460805459,204.07253534601242,4,1,3130
-192.05375201482545,-182.25871528375325,1.7604565745616014,1,1,3131
-191.38656112663313,-182.6976758908027,-0.6277381605676595,2,1,3131
-191.9301445162645,-183.62772416935132,-0.7843301441949535,3,1,3131
-190.9746989121616,-185.0405372392502,-0.02592702603523378,4,1,3131
-184.48910741567167,-188.9925236659853,-6.809844830282614,1,1,3132
-184.42058077882643,-188.96309772092678,-5.436847812527716,2,1,3132
-185.46613074865945,-189.75990999009554,-5.695396297493701,3,1,3132
-184.59045307837707,-189.93149306777704,-6.917700927376089,4,1,3132
-154.1945619297199,-209.5419404618993,28.740357727613002,1,1,3133
-155.61870568984853,-212.07152061314093,29.181387833349866,2,1,3133
-156.36466477768363,-213.60832554935718,28.914740204012652,3,1,3133
-154.52371173278402,-214.8467649895834,28.250319928504496,4,1,3133
-126.48911606639756,-181.16499667272842,-125.05893979854851,1,1,3134
-126.52775891931795,-181.730091976782,-121.38131874533411,2,1,3134
-125.13747842605812,-183.09344809713107,-119.88512233153025,3,1,3134
-121.61133438957387,-183.09058359063462,-127.35638048036348,4,1,3134
-83.86942357258644,-182.02392501934892,-173.01235308184198,1,1,3135
-81.83396429360822,-180.3423241143096,-173.67437473056765,2,1,3135
-82.30875487769967,-181.33908112156166,-173.99977129180087,3,1,3135
-80.74599595304409,-180.85550856411527,-175.74974237281435,4,1,3135
-86.34460735679318,-181.50483249147013,-148.2184003348131,1,1,3136
-84.54478113707907,-182.1544620468888,-146.39754120476297,2,1,3136
-80.70092709523905,-182.20697910122777,-150.58471465704469,3,1,3136
-79.5762791715558,-183.1730749971541,-152.82942886951437,4,1,3136
-95.75870049018975,-185.2478987196297,-144.49982776898267,1,1,3137
-94.93248036535886,-182.961571213415,-145.74815766932002,2,1,3137
-94.60818965732562,-182.4553429181707,-145.77487989443392,3,1,3137
-92.06816501005866,-179.16012574064814,-144.52559852728552,4,1,3137
-134.14498653262666,-162.31018962988168,82.28126643514689,1,1,3138
-129.326950008457,-163.06466012218544,79.03817480062287,2,1,3138
-130.49002100623926,-163.50977570174877,79.12824588841538,3,1,3138
-132.61634802120125,-163.03357924101812,83.5426132579831,4,1,3138
-220.87316175369244,-147.03469539712148,4.646420394409347,1,1,3139
-220.6176010920327,-147.77139211033693,4.71293343367806,2,1,3139
-220.6989634352131,-149.297093945365,4.390659118853108,3,1,3139
-221.12379345207313,-149.27795655682425,3.6919120783983743,4,1,3139
-67.18109527116106,-232.75320755252267,-39.78946624784759,1,1,3140
-66.51853148936905,-233.36864266425698,-43.39384371146897,2,1,3140
-67.35910101599643,-236.17417807491438,-46.49210122532343,3,1,3140
-65.35345395120646,-235.32189769620126,-46.91316594098794,4,1,3140
-81.4916231559121,-217.92617062720413,9.904396698848409,1,1,3141
-80.08052822124813,-216.0405010323068,13.389307095064936,2,1,3141
-83.85129943410584,-217.76943031088533,6.318858301276471,3,1,3141
-82.51678258171883,-217.59417851360146,8.467024656949832,4,1,3141
-104.47260511288589,-227.14097304884885,-22.65797054285096,1,1,3142
-102.89453300219037,-227.80866866639153,-27.119171996123153,2,1,3142
-102.50482683636125,-231.42095222168624,-25.590139357882716,3,1,3142
-99.39834564413836,-232.325619459815,-14.139498173148887,4,1,3142
-66.41361208286577,-195.98331511457587,-112.38372311674536,1,1,3143
-64.85177848502781,-194.38908507817158,-112.54820251050326,2,1,3143
-64.82495768673915,-195.77076260316383,-113.82260833201234,3,1,3143
-64.29919417298514,-195.93112882903637,-113.01303399027846,4,1,3143
-123.72539725412838,-224.66529617441012,-46.52673281217439,1,1,3144
-122.66983297600716,-224.17684796374954,-48.981028113329316,2,1,3144
-123.44080127497071,-224.93849845853956,-48.61543785919547,3,1,3144
-122.12060923913106,-224.73677961546468,-49.408520990579945,4,1,3144
-68.82678126510291,-208.20322197965012,-103.36693503468348,1,1,3145
-64.34843990583869,-206.09463503839515,-103.57604694991412,2,1,3145
-65.40614489853515,-206.38755643508625,-105.41326647219373,3,1,3145
-65.33955211899675,-207.32525426687386,-104.0417756141645,4,1,3145
-166.63673790048924,-99.00440870550872,95.40930557297321,1,1,3146
-161.46060676945226,-101.8581256274189,97.63084591876753,2,1,3146
-161.31616513617564,-103.18203613477414,99.51096594290462,3,1,3146
-164.10552520324853,-99.21050080316355,101.80543158137162,4,1,3146
-189.92948966118084,-122.32393686801544,155.30449608684384,1,1,3147
-187.58820897187985,-122.45012476288736,153.35877853569286,2,1,3147
-189.8738403904652,-123.9692905686943,156.8896606053837,3,1,3147
-189.31894829310264,-122.86845814830691,154.51649234045124,4,1,3147
-194.543607504148,-150.92887723737294,116.24986203406195,1,1,3148
-194.32968895355748,-149.71904646378246,115.85735581698665,2,1,3148
-195.99717969178877,-150.86767744897963,118.58685218303222,3,1,3148
-196.1047819925556,-150.84932860389824,115.98894744656032,4,1,3148
-128.845138839468,-105.67641784724506,196.44826680785334,1,1,3149
-127.99884631670425,-102.82390580751209,197.3160646878841,2,1,3149
-129.34154344091976,-102.10679575534371,201.91110614579554,3,1,3149
-128.46707359107677,-102.91761571744581,201.6450895670598,4,1,3149
-141.49265115410307,-107.65859545305183,193.4601392687091,1,1,3150
-142.2314015832255,-107.90845228351503,194.47568096050077,2,1,3150
-142.18690216972055,-108.92819764313067,195.25117113006772,3,1,3150
-143.752314729422,-105.9335383116792,197.10018106982565,4,1,3150
-138.9638148768765,-103.37443498372062,181.3409527796743,1,1,3151
-141.47735871402134,-104.40945477141653,175.80312423246448,2,1,3151
-140.27253211210277,-102.89892185463046,173.05721472863482,3,1,3151
-142.78134237692709,-105.58210696711502,176.37723222800417,4,1,3151
-173.8004300656239,-147.06750959182398,152.30224835812948,1,1,3152
-171.53579222922477,-146.87090448746594,149.5640085342649,2,1,3152
-172.53210519711115,-147.2122833046704,151.94611702218867,3,1,3152
-171.57454777651105,-147.51021852241357,150.57318459543671,4,1,3152
-70.51049582215987,-207.487782525279,-140.85955712073508,1,1,3153
-69.15972595608976,-205.91554106195946,-142.09341697241518,2,1,3153
-68.77039307355096,-207.03859454622048,-142.0384155258802,3,1,3153
-67.7339782615056,-206.8703274698195,-142.58772065054143,4,1,3153
-198.45650745154487,-170.20709066141976,44.72682795986624,1,1,3154
-197.7802143533418,-170.97515327017587,45.378160114278444,2,1,3154
-198.1854537528491,-173.09943049534988,44.390282948876234,3,1,3154
-198.25411136655225,-175.43570537100095,47.75509204128406,4,1,3154
-132.33858295164248,-168.60071729582629,105.26482842598273,1,1,3155
-131.64542970904813,-165.76555307353536,115.67251374843647,2,1,3155
-135.11621643579443,-168.68615068598385,115.83942765732803,3,1,3155
-139.6111712689826,-162.22988030628886,113.07711771894557,4,1,3155
-141.74728121472344,-151.57192288585935,-165.731299375924,1,1,3156
-140.6051675719473,-150.69042762683532,-166.96339805408792,2,1,3156
-142.07443095226014,-151.8458438064445,-166.3716555175816,3,1,3156
-140.0630946735603,-151.6697747400003,-168.16947689075846,4,1,3156
-203.41651686207322,-170.40190119112532,-0.2800633687401728,1,1,3157
-202.4489054075009,-170.79467923598307,-0.7877106797810285,2,1,3157
-203.19622467411628,-171.31080694265006,-1.2871733279492759,3,1,3157
-202.6765689406743,-172.12639929463333,-1.4043026436386583,4,1,3157
-198.54557463809246,-173.36686193464436,-27.29242228461483,1,1,3158
-198.38963378533055,-172.72401127400258,-28.91437487631371,2,1,3158
-199.69262248332353,-174.10725387569232,-28.930516252591225,3,1,3158
-199.57356720197612,-174.0975606995324,-28.920941050527574,4,1,3158
-195.8730319564622,-172.62347004075244,-42.750654082493924,1,1,3159
-194.871986134316,-171.91697358995071,-44.77413487260092,2,1,3159
-195.91224374199157,-174.06328173000253,-46.5060794772076,3,1,3159
-195.5496812187153,-174.62517599201362,-46.02127108643203,4,1,3159
-164.3235518172032,-191.2339137766001,-72.15142440552029,1,1,3160
-163.92517730739098,-190.21292910095553,-73.55300867230142,2,1,3160
-164.1800932386675,-191.06141484246913,-74.87756364380097,3,1,3160
-163.11387016927506,-191.17960581000997,-74.53570623174119,4,1,3160
-155.2926017571055,-195.33173185790702,-80.93029435697385,1,1,3161
-154.3359892558565,-194.01725474425868,-82.81595441715035,2,1,3161
-155.70226870428533,-194.87620834330485,-83.8467547177055,3,1,3161
-154.7876999761438,-195.0380571685833,-84.10661065287802,4,1,3161
-115.0215322518165,-229.9051981990531,11.412694565075988,1,1,3162
-116.75505463039966,-229.30766590751568,8.06821246628106,2,1,3162
-119.26198578988036,-229.61115070712802,6.791295979890627,3,1,3162
-121.21369419359095,-229.20691149444949,4.622407403115567,4,1,3162
-92.91904826492444,-210.60346530452327,-59.14668616518125,1,1,3163
-87.75298798347896,-201.67227642235875,-60.115128660575174,2,1,3163
-89.3126785850588,-209.02003451949386,-63.714204141366395,3,1,3163
-88.4445881299647,-212.50576393739732,-66.06624677616823,4,1,3163
-66.96677031981275,-180.24252924451162,-106.25770335202998,1,1,3164
-65.42991346961942,-180.43377111836134,-106.74565951430608,2,1,3164
-63.47011443784322,-180.16233676856956,-106.49886900453136,3,1,3164
-60.914892095411204,-176.24349284178743,-104.6855639254083,4,1,3164
-74.16312021202884,-196.5907865358768,-93.20564520918799,1,1,3165
-68.88168525163671,-194.88427802016528,-94.61003316682047,2,1,3165
-68.69088596215316,-195.8961243511994,-93.36826094566234,3,1,3165
-67.54511109506879,-196.31528143473568,-96.09551883259456,4,1,3165
-66.60949164367875,-208.27755071379596,-92.91599013654127,1,1,3166
-64.7626279921229,-207.92158933655872,-95.4535927037148,2,1,3166
-64.61089263713552,-208.7864012742286,-94.62647804753,3,1,3166
-64.37225136349348,-210.0886605982384,-94.92582652171248,4,1,3166
-163.67752198291706,-110.46112693221613,170.80368737047206,1,1,3167
-164.5193625294909,-111.0734004977258,174.58387506814614,2,1,3167
-165.56105563377565,-111.06650397971737,176.99790430328534,3,1,3167
-165.90261014374298,-105.92961287942148,179.57930179253788,4,1,3167
-187.46618191891054,-112.32582429333596,165.42820123421495,1,1,3168
-186.55858439963302,-111.98714077151433,165.2213531818857,2,1,3168
-187.62640038963025,-112.58867501273815,166.4255412679222,3,1,3168
-188.06461389708187,-112.09536418950036,166.69123729784906,4,1,3168
-132.59440831195664,-126.73450059802678,118.7907635433014,1,1,3169
-132.169067019081,-130.17857216245454,117.57806317102114,2,1,3169
-125.12217794898817,-135.78320116587685,112.50438843694039,3,1,3169
-123.34958070409552,-136.43361200992922,111.71807089039106,4,1,3169
-129.54243541175802,-117.69312714719908,188.0100259313038,1,1,3170
-126.54524947963769,-118.26421947578358,184.74931128612366,2,1,3170
-126.3354095855471,-119.89153623174018,180.69284393064683,3,1,3170
-126.44012437965672,-121.82902847972309,180.5678840542529,4,1,3170
-160.55799983560226,-172.0755671142283,94.36444130125929,1,1,3171
-156.43625885271308,-173.27609969837832,96.80171287073998,2,1,3171
-153.82638083200652,-172.50891280131603,90.86786136531703,3,1,3171
-156.69489736302918,-172.36347194804284,96.01671525646637,4,1,3171
-193.52296439284552,-169.49031032350035,75.72011698886622,1,1,3172
-192.32598969726314,-170.00292846245782,76.01734068955302,2,1,3172
-192.90617743049214,-172.24180071905604,76.44548437827012,3,1,3172
-192.4045779051867,-172.4744524325118,76.31143066300956,4,1,3172
-205.80122787884147,-161.95271145025725,59.768891205418015,1,1,3173
-205.1533884076537,-162.992600591521,59.48654368920732,2,1,3173
-205.87349876146263,-164.71980610718975,59.5029923372978,3,1,3173
-205.1025027664079,-166.2016030041392,58.63905928088472,4,1,3173
-192.59762076012888,-158.16491284547143,64.26288572969865,1,1,3174
-194.97364837277362,-159.42305704466222,64.01078038608114,2,1,3174
-197.57372716142174,-160.20969627498576,64.84104888332756,3,1,3174
-199.7699081608915,-160.5007619957713,63.811825327259584,4,1,3174
-185.61853333712781,-183.32487078170726,64.78241377413127,1,1,3175
-184.2386416958768,-184.42936401399413,63.63882823522962,2,1,3175
-184.84317308694048,-185.55443381865044,63.67754993641732,3,1,3175
-182.88279775072502,-185.80084341777436,61.04825317606361,4,1,3175
-166.70782274161743,-203.29828199170427,46.42578554972103,1,1,3176
-165.37052930547304,-204.00751129102667,46.22524212346288,2,1,3176
-165.38736051454018,-205.47948445322004,46.489735405259836,3,1,3176
-164.3916210648723,-206.0187505789736,47.33560155780595,4,1,3176
-110.08447831172812,-191.55763760870454,-141.47255292192713,1,1,3177
-108.69736813306842,-190.2852227423879,-143.53262974475382,2,1,3177
-109.79499093061371,-192.4229173284848,-141.8395081774918,3,1,3177
-108.55659635252064,-191.27262333123292,-144.0486706155482,4,1,3177
-99.16669375123803,-183.56696690633794,-163.41094177587587,1,1,3178
-97.87399878039824,-181.4717173106919,-164.63246104149988,2,1,3178
-98.12241008571772,-181.9117772511443,-165.53163912732185,3,1,3178
-97.06444396123807,-181.23334277849983,-166.10217556712118,4,1,3178
-96.92836206913469,-180.7362847083971,-155.06147539680993,1,1,3179
-91.92948156577887,-180.9957369513723,-154.5365575637206,2,1,3179
-91.77433417593228,-181.4927324857112,-157.84025293118242,3,1,3179
-89.9418080227336,-181.12282401989546,-159.4609515608463,4,1,3179
-211.09058594530907,-150.95217006619487,-5.544305083710469,1,1,3180
-209.3727728051446,-151.63293036168284,-5.500193077424811,2,1,3180
-207.55086774207535,-151.70041835788916,-9.604001020366397,3,1,3180
-207.37306133437735,-152.71710788204595,-10.147435644294163,4,1,3180
-204.22919145390432,-142.59017668007704,-1.9754046586715788,1,1,3181
-208.44493077036037,-143.1846728644197,2.1348376637329096,2,1,3181
-209.90921960570736,-146.35068702316732,-0.9044491276767985,3,1,3181
-209.74632768802505,-141.33921959233885,4.322776720477492,4,1,3181
-173.25254318097404,-172.51202933967514,-92.20041072019791,1,1,3182
-173.81182967296186,-172.47400002450595,-92.91255245496949,2,1,3182
-175.76721470708964,-174.6573139512201,-93.10521619660528,3,1,3182
-174.79325482673698,-173.90512997949605,-95.2049256849289,4,1,3182
-185.2944149123264,-130.34347893083591,-67.83561173820668,1,1,3183
-181.88984502652414,-127.52542383330122,-69.04387807994232,2,1,3183
-181.4192290262526,-125.74250100527159,-65.90888718258492,3,1,3183
-183.6339075922814,-124.38702666788862,-72.95406367039011,4,1,3183
-155.30162982145364,-140.85262523083384,122.05399479026539,1,1,3184
-152.46925174168612,-138.39322160830906,117.0501193199998,2,1,3184
-155.2441921729821,-139.34796144807683,115.86035524547052,3,1,3184
-154.36049415352514,-139.10448305061294,117.73422156304062,4,1,3184
-156.9065913257697,-122.89908971561445,139.74123827457967,1,1,3185
-153.63139752307413,-120.13605476481584,137.7213072159978,2,1,3185
-160.2184346105131,-125.09889942118151,143.65742841021853,3,1,3185
-155.06795856580254,-126.79294665773314,132.91136328182796,4,1,3185
-118.02055352764071,-124.85113400189493,155.76816815733892,1,1,3186
-112.31648705164034,-121.02858051840468,154.30525416829443,2,1,3186
-112.29861293906127,-125.01328619712623,154.27604166017372,3,1,3186
-110.61515883427651,-121.48195687380601,149.5344505866538,4,1,3186
-134.74456777061255,-132.42558968524833,197.37101773163837,1,1,3187
-134.33816530569771,-131.52086771717467,198.4050701567235,2,1,3187
-135.20877400871817,-132.56153037975264,196.3328277894278,3,1,3187
-134.35936701125357,-131.64524709447872,192.94564937151534,4,1,3187
-203.44567613054627,-155.01705788672942,90.0620476703331,1,1,3188
-202.844666776084,-155.48938514978386,88.88598797754037,2,1,3188
-203.42161658380886,-157.50889364224741,89.55698152691853,3,1,3188
-203.65708464602022,-158.79565648146573,89.86388484581872,4,1,3188
-210.81399168952706,-141.86292648551822,93.94777474553419,1,1,3189
-209.2085730141298,-142.36777485127604,91.50882262109981,2,1,3189
-209.85866979369575,-143.97884044188936,90.5021922804363,3,1,3189
-208.56337715969332,-142.8528278714599,80.41375512807119,4,1,3189
-102.84367334553082,-115.66773449970788,157.02610715471135,1,1,3190
-99.83470921134928,-114.66817375907712,156.57854007233715,2,1,3190
-105.53458108314157,-116.3586197047481,164.36304909339248,3,1,3190
-105.19057614534947,-115.90977415715531,166.92206044031835,4,1,3190
-176.3504053013097,-176.5662077733192,22.803706277940677,1,1,3191
-180.01967935932126,-176.53880823244458,33.62054993248576,2,1,3191
-183.9311832667949,-176.0915825943023,36.79724372027084,3,1,3191
-181.96150112213957,-176.30523589701716,34.289690166553996,4,1,3191
-162.1903011425198,-171.47172829378846,-4.5950599359759465,1,1,3192
-163.67455298647783,-170.7553748338999,-2.005124292437685,2,1,3192
-167.53072119291375,-174.36481233574153,-3.458370474985628,3,1,3192
-167.92955199463546,-175.1439216866512,-10.075641290315993,4,1,3192
-161.2149719323699,-198.9754370420422,47.63759443256115,1,1,3193
-159.883484792717,-200.83602524882926,48.57813391000578,2,1,3193
-160.04781552290552,-202.19751884606063,48.360055283176905,3,1,3193
-159.64684945886853,-201.87377676926926,48.790205340189786,4,1,3193
-180.98491601371998,-175.70479383619548,-78.91003914506237,1,1,3194
-179.2858776370475,-176.12051506728466,-80.12074019361737,2,1,3194
-179.67830399882828,-177.15474694029476,-80.91421880889622,3,1,3194
-178.99806594615316,-176.70137160167462,-82.1049414223265,4,1,3194
-188.8177864884557,-174.50319248663183,-68.55256992846608,1,1,3195
-188.82054108671002,-175.20724707049698,-70.01647940533043,2,1,3195
-189.64744883943987,-175.95557391660935,-69.80096828998089,3,1,3195
-188.8570716582889,-175.1132372408519,-73.29756146799002,4,1,3195
-164.91289227908467,-161.16609971838716,-130.5536215160804,1,1,3196
-163.8613721943534,-160.26319242651846,-131.4020835274746,2,1,3196
-166.82540862885347,-160.9644239147966,-126.98423790915818,3,1,3196
-164.59635999195086,-161.13347918345954,-130.3502898018706,4,1,3196
-183.13243478734236,-161.04415396449622,-100.71153257256138,1,1,3197
-182.43298622584734,-160.20828782066388,-101.00232829754755,2,1,3197
-183.85554910493568,-161.78656465523304,-99.45490601883036,3,1,3197
-182.7184640290011,-162.1946355437187,-101.81890148848126,4,1,3197
-106.76392966444644,-212.92169948734528,-63.018983338276925,1,1,3198
-103.42189784487563,-208.53188722028696,-55.84656369136444,2,1,3198
-108.27284997948138,-212.7547488606814,-53.68664673720015,3,1,3198
-108.91000279898626,-212.89411924600378,-57.586223914213505,4,1,3198
-152.99263211247893,-115.52474359918409,170.75824832764226,1,1,3199
-151.03835159229857,-110.97698601239658,165.43870468382195,2,1,3199
-147.0586497684321,-108.62468596251993,159.42556231466614,3,1,3199
-149.52290019728753,-109.89741535639074,168.84425262759487,4,1,3199
-125.92602542738778,-111.56432112105462,115.05954707393887,1,1,3200
-124.58842173305088,-111.8941763755783,114.77868149710638,2,1,3200
-122.20490312098937,-114.2531191118384,118.82472247275668,3,1,3200
